"TIME","GEO","UNIT","PURPOSE","DURATION","PARTNER","EXPEND","Value","Flag and Footnotes"
"2017","Germany (until 1990 former territory of the FRG)","Euro","Professional, business","1 night or over","Outbound","Average expenditure per night","239.9",""
"2017","Germany (until 1990 former territory of the FRG)","Thousand euro","Personal reasons","1 night or over","Domestic","Total","31,639,572.17",""
"2017","Germany (until 1990 former territory of the FRG)","Thousand euro","Personal reasons","1 night or over","Domestic","Average expenditure per night",":",""
"2017","Germany (until 1990 former territory of the FRG)","Thousand euro","Personal reasons","1 night or over","Outbound","Total","71,606,547.58",""
"2017","Germany (until 1990 former territory of the FRG)","Thousand euro","Personal reasons","1 night or over","Outbound","Average expenditure per night",":",""
"2017","Germany (until 1990 former territory of the FRG)","Thousand euro","Professional, business","1 night or over","Domestic","Total","10,657,739.18",""
"2017","Germany (until 1990 former territory of the FRG)","Thousand euro","Professional, business","1 night or over","Domestic","Average expenditure per night",":",""
"2017","Germany (until 1990 former territory of the FRG)","Thousand euro","Professional, business","1 night or over","Outbound","Total","15,002,601.3",""
"2017","Germany (until 1990 former territory of the FRG)","Thousand euro","Professional, business","1 night or over","Outbound","Average expenditure per night",":",""
"2017","Estonia","Euro","Personal reasons","1 night or over","Domestic","Total",":",""
"2017","Estonia","Euro","Personal reasons","1 night or over","Domestic","Average expenditure per night","37.96",""
"2017","Estonia","Euro","Personal reasons","1 night or over","Outbound","Total",":",""
"2017","Estonia","Euro","Personal reasons","1 night or over","Outbound","Average expenditure per night","88.26",""
"2017","Estonia","Euro","Professional, business","1 night or over","Domestic","Total",":",""
"2017","Estonia","Euro","Professional, business","1 night or over","Domestic","Average expenditure per night","68.07",""
"2017","Estonia","Euro","Professional, business","1 night or over","Outbound","Total",":",""
"2017","Estonia","Euro","Professional, business","1 night or over","Outbound","Average expenditure per night","134.33",""
"2017","Estonia","Thousand euro","Personal reasons","1 night or over","Domestic","Total","227,556.26",""
"2017","Estonia","Thousand euro","Personal reasons","1 night or over","Domestic","Average expenditure per night",":",""
"2017","Estonia","Thousand euro","Personal reasons","1 night or over","Outbound","Total","569,792.29",""
"2017","Estonia","Thousand euro","Personal reasons","1 night or over","Outbound","Average expenditure per night",":",""
"2017","Estonia","Thousand euro","Professional, business","1 night or over","Domestic","Total","49,167.16",""
"2017","Estonia","Thousand euro","Professional, business","1 night or over","Domestic","Average expenditure per night",":",""
"2017","Estonia","Thousand euro","Professional, business","1 night or over","Outbound","Total","258,945.04",""
"2017","Estonia","Thousand euro","Professional, business","1 night or over","Outbound","Average expenditure per night",":",""
"2017","Ireland","Euro","Personal reasons","1 night or over","Domestic","Total",":",""
"2017","Ireland","Euro","Personal reasons","1 night or over","Domestic","Average expenditure per night","76.5",""
"2017","Ireland","Euro","Personal reasons","1 night or over","Outbound","Total",":",""
"2017","Ireland","Euro","Personal reasons","1 night or over","Outbound","Average expenditure per night","112.49",""
"2017","Ireland","Euro","Professional, business","1 night or over","Domestic","Total",":",""
"2017","Ireland","Euro","Professional, business","1 night or over","Domestic","Average expenditure per night","163.22",""
"2017","Ireland","Euro","Professional, business","1 night or over","Outbound","Total",":",""
"2017","Ireland","Euro","Professional, business","1 night or over","Outbound","Average expenditure per night","334.83",""
"2017","Ireland","Thousand euro","Personal reasons","1 night or over","Domestic","Total","1,404,744.81",""
"2017","Ireland","Thousand euro","Personal reasons","1 night or over","Domestic","Average expenditure per night",":",""
"2017","Ireland","Thousand euro","Personal reasons","1 night or over","Outbound","Total","5,084,708.5",""
"2017","Ireland","Thousand euro","Personal reasons","1 night or over","Outbound","Average expenditure per night",":",""
"2017","Ireland","Thousand euro","Professional, business","1 night or over","Domestic","Total","121,384.4",""
"2017","Ireland","Thousand euro","Professional, business","1 night or over","Domestic","Average expenditure per night",":",""
"2017","Ireland","Thousand euro","Professional, business","1 night or over","Outbound","Total","904,886.81",""
"2017","Ireland","Thousand euro","Professional, business","1 night or over","Outbound","Average expenditure per night",":",""
"2017","Greece","Euro","Personal reasons","1 night or over","Domestic","Total",":",""
"2017","Greece","Euro","Personal reasons","1 night or over","Domestic","Average expenditure per night","26.01",""
"2017","Greece","Euro","Personal reasons","1 night or over","Outbound","Total",":",""
"2017","Greece","Euro","Personal reasons","1 night or over","Outbound","Average expenditure per night","62.2",""
"2017","Greece","Euro","Professional, business","1 night or over","Domestic","Total",":",""
"2017","Greece","Euro","Professional, business","1 night or over","Domestic","Average expenditure per night","43.38",""
"2017","Greece","Euro","Professional, business","1 night or over","Outbound","Total",":",""
"2017","Greece","Euro","Professional, business","1 night or over","Outbound","Average expenditure per night","128.82",""
"2017","Greece","Thousand euro","Personal reasons","1 night or over","Domestic","Total","1,393,555.24",""
"2017","Greece","Thousand euro","Personal reasons","1 night or over","Domestic","Average expenditure per night",":",""
"2017","Greece","Thousand euro","Personal reasons","1 night or over","Outbound","Total","360,146.69",""
"2017","Greece","Thousand euro","Personal reasons","1 night or over","Outbound","Average expenditure per night",":",""
"2017","Greece","Thousand euro","Professional, business","1 night or over","Domestic","Total","63,055.04",""
"2017","Greece","Thousand euro","Professional, business","1 night or over","Domestic","Average expenditure per night",":",""
"2017","Greece","Thousand euro","Professional, business","1 night or over","Outbound","Total","89,109.19",""
"2017","Greece","Thousand euro","Professional, business","1 night or over","Outbound","Average expenditure per night",":",""
"2017","Spain","Euro","Personal reasons","1 night or over","Domestic","Total",":",""
"2017","Spain","Euro","Personal reasons","1 night or over","Domestic","Average expenditure per night","46.03",""
"2017","Spain","Euro","Personal reasons","1 night or over","Outbound","Total",":",""
"2017","Spain","Euro","Personal reasons","1 night or over","Outbound","Average expenditure per night","104.79",""
"2017","Spain","Euro","Professional, business","1 night or over","Domestic","Total",":",""
"2017","Spain","Euro","Professional, business","1 night or over","Domestic","Average expenditure per night","128.53",""
"2017","Spain","Euro","Professional, business","1 night or over","Outbound","Total",":",""
"2017","Spain","Euro","Professional, business","1 night or over","Outbound","Average expenditure per night","226.96",""
"2017","Spain","Thousand euro","Personal reasons","1 night or over","Domestic","Total","23,014,827.23",""
"2017","Spain","Thousand euro","Personal reasons","1 night or over","Domestic","Average expenditure per night",":",""
"2017","Spain","Thousand euro","Personal reasons","1 night or over","Outbound","Total","10,838,671.17",""
"2017","Spain","Thousand euro","Personal reasons","1 night or over","Outbound","Average expenditure per night",":",""
"2017","Spain","Thousand euro","Professional, business","1 night or over","Domestic","Total","2,246,151.23",""
"2017","Spain","Thousand euro","Professional, business","1 night or over","Domestic","Average expenditure per night",":",""
"2017","Spain","Thousand euro","Professional, business","1 night or over","Outbound","Total","1,964,537.74",""
"2017","Spain","Thousand euro","Professional, business","1 night or over","Outbound","Average expenditure per night",":",""
"2017","France","Euro","Personal reasons","1 night or over","Domestic","Total",":",""
"2017","France","Euro","Personal reasons","1 night or over","Domestic","Average expenditure per night","55.41",""
"2017","France","Euro","Personal reasons","1 night or over","Outbound","Total",":",""
"2017","France","Euro","Personal reasons","1 night or over","Outbound","Average expenditure per night","122.62",""
"2017","France","Euro","Professional, business","1 night or over","Domestic","Total",":",""
"2017","France","Euro","Professional, business","1 night or over","Domestic","Average expenditure per night","112.82",""
"2017","France","Euro","Professional, business","1 night or over","Outbound","Total",":",""
"2017","France","Euro","Professional, business","1 night or over","Outbound","Average expenditure per night","194.48",""
"2017","France","Thousand euro","Personal reasons","1 night or over","Domestic","Total","46,862,313.5",""
"2017","France","Thousand euro","Personal reasons","1 night or over","Domestic","Average expenditure per night",":",""
"2017","France","Thousand euro","Personal reasons","1 night or over","Outbound","Total","24,971,485.21",""
"2017","France","Thousand euro","Personal reasons","1 night or over","Outbound","Average expenditure per night",":",""
"2017","France","Thousand euro","Professional, business","1 night or over","Domestic","Total","6,862,142.57",""
"2017","France","Thousand euro","Professional, business","1 night or over","Domestic","Average expenditure per night",":",""
"2017","France","Thousand euro","Professional, business","1 night or over","Outbound","Total","3,430,258",""
